sim_time,ID_3,ID_4
0.0,100.0,0.0
4.4375,99.89043426513672,0.0
10.53125,99.73997497558594,0.0
16.625,99.58951568603516,0.0
22.71875,99.43905639648438,0.0
28.8125,99.2885971069336,0.0
34.90625,99.13813781738281,0.0
41.0,98.98767852783203,0.0
47.09375,98.83721923828125,0.0
53.203125,98.6863784790039,0.0
59.296875,98.53591918945312,0.0
65.390625,98.38545989990234,0.0
71.484375,98.23500061035156,0.0
77.578125,98.08454132080078,0.0
83.671875,97.93408203125,0.0
89.765625,97.78362274169922,0.0
95.859375,97.63317108154297,0.0
101.953125,97.48271179199219,0.0
108.0625,97.33186340332031,0.0
114.15625,97.18140411376953,0.0
120.25,97.03094482421875,0.0
126.34375,96.8804931640625,0.0
132.4375,96.73003387451172,0.0
138.53125,96.57957458496094,0.0
144.625,96.53211975097656,0.0
150.71875,96.53211975097656,0.0
156.8125,96.53211975097656,0.0
162.921875,96.53211975097656,0.0
169.015625,96.53211975097656,0.0
175.109375,96.53211975097656,0.0
181.203125,96.53211975097656,0.0
187.296875,96.53211975097656,0.0
193.390625,96.53211975097656,0.0
199.484375,96.53211975097656,0.0
205.578125,96.53211975097656,0.0
211.671875,96.53211975097656,0.0
217.78125,96.53211975097656,0.0
223.875,96.53211975097656,0.0
229.96875,96.53211975097656,0.0
236.0625,96.53211975097656,0.0
242.15625,96.53211975097656,0.0
248.25,96.53211975097656,0.0
254.34375,96.53211975097656,0.0
260.4375,96.53211975097656,0.0
266.53125,96.53211975097656,0.0
272.640625,96.53211975097656,0.0
278.734375,96.53211975097656,0.0
284.828125,96.53211975097656,0.0
290.921875,96.53211975097656,0.0
297.015625,96.53211975097656,0.0
303.109375,96.53211975097656,0.0
309.203125,96.53211975097656,0.0
315.296875,96.53211975097656,0.0
321.390625,96.53211975097656,0.0
327.5,96.53211975097656,0.0
333.59375,96.53211975097656,0.0
339.6875,96.53211975097656,0.0
345.78125,96.53211975097656,0.0
351.875,96.53211975097656,0.0
357.96875,96.53211975097656,0.0
364.0625,96.53211975097656,0.0
370.15625,96.53211975097656,0.0
376.25,96.53211975097656,0.0
382.359375,96.53211975097656,0.0
