timestamp,raw_packet,raw_data,ID,data_bin,decimal_value
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.79,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.79,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.79,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.79,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.79,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.811977,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.811977,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.811977,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.834071,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.834071,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.856133,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.856133,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.878114,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.878114,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.878114,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.901034,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.901034,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
1766337422.922921,FF 03 50 00 00 FF,03500000,3,010100000000000000000000,40.0
1766337422.922921,FF 04 00 01 3F FF,0400013F,4,000000000000000100111111,0.077880859375
1766337422.922921,FF 01 00 00 00 FF,01000000,1,000000000000000000000000,0.0
