sim_time,ID_3,ID_4
2726.3125,31.58570098876953,0.10107421875
2731.921875,31.568389892578125,0.10107421875
2737.546875,31.551025390625,0.10107421875
2743.15625,31.533714294433594,0.10107421875
2748.78125,31.516357421875,0.101318359375
2754.40625,31.498992919921875,0.101318359375
2760.015625,31.48168182373047,0.101318359375
2765.640625,31.464317321777344,0.101318359375
2771.25,31.447006225585938,0.101318359375
2776.875,31.429649353027344,0.1015625
2782.484375,31.412338256835938,0.1015625
2788.109375,31.394973754882812,0.1015625
2793.734375,31.37761688232422,0.1015625
2799.34375,31.36029815673828,0.101806640625
2804.96875,31.342941284179688,0.101806640625
2810.578125,31.32563018798828,0.101806640625
2816.203125,31.308265686035156,0.101806640625
2821.828125,31.290908813476562,0.101806640625
2827.4375,31.273597717285156,0.101806640625
2833.0625,31.25623321533203,0.101806640625
2838.671875,31.238922119140625,0.10205078125
2844.296875,31.22156524658203,0.10205078125
2849.90625,31.204246520996094,0.10205078125
2855.53125,31.1868896484375,0.10205078125
2861.15625,31.169525146484375,0.102294921875
2866.765625,31.15221405029297,0.102294921875
2872.390625,31.134857177734375,0.102294921875
2878.0,31.11754608154297,0.102294921875
2883.625,31.100181579589844,0.102294921875
2889.25,31.08282470703125,0.1025390625
2894.859375,31.065505981445312,0.1025390625
2900.484375,31.04814910888672,0.1025390625
2906.09375,31.030838012695312,0.1025390625
2911.71875,31.013473510742188,0.102783203125
2917.34375,30.996116638183594,0.102783203125
2922.953125,30.978805541992188,0.102783203125
2928.578125,30.961441040039062,0.102783203125
2934.1875,30.944129943847656,0.102783203125
2939.8125,30.92676544189453,0.102783203125
2945.421875,30.909454345703125,0.102783203125
2951.046875,30.89209747314453,0.10302734375
2956.671875,30.874732971191406,0.10302734375
2962.28125,30.857421875,0.10302734375
2967.90625,30.840065002441406,0.10302734375
2973.515625,30.82275390625,0.10302734375
2979.140625,30.805389404296875,0.103271484375
2984.765625,30.78803253173828,0.103271484375
2990.375,30.770713806152344,0.103271484375
2996.0,30.75335693359375,0.103271484375
3001.609375,30.736045837402344,0.103515625
3007.234375,30.71868133544922,0.103515625
3012.84375,30.701370239257812,0.103515625
3018.46875,30.68401336669922,0.103515625
3024.09375,30.666648864746094,0.103515625
3029.703125,30.649337768554688,0.103515625
3035.328125,30.631973266601562,0.103515625
3040.9375,30.614662170410156,0.103759765625
3046.5625,30.597305297851562,0.103759765625
3052.1875,30.579940795898438,0.103759765625
3057.796875,30.56262969970703,0.103759765625
3063.421875,30.545272827148438,0.10400390625
3069.03125,30.5279541015625,0.10400390625
3074.65625,30.510597229003906,0.10400390625
3080.28125,30.49323272705078,0.10400390625
3085.890625,30.475921630859375,0.10400390625
3091.515625,30.45856475830078,0.104248046875
3097.125,30.441253662109375,0.104248046875
3102.75,30.42388916015625,0.104248046875
3108.359375,30.406578063964844,0.104248046875
3113.984375,30.38922119140625,0.1044921875
3119.609375,30.371856689453125,0.1044921875
3125.21875,30.35454559326172,0.1044921875
3130.84375,30.337181091308594,0.1044921875
3136.453125,30.319869995117188,0.1044921875
3142.078125,30.302513122558594,0.1044921875
3147.703125,30.28514862060547,0.1044921875
3153.3125,30.267837524414062,0.104736328125
3158.9375,30.25048065185547,0.104736328125
3164.546875,30.23316192626953,0.104736328125
3170.171875,30.215805053710938,0.104736328125
3175.78125,30.19849395751953,0.104736328125
3181.40625,30.181129455566406,0.10498046875
3187.03125,30.163772583007812,0.10498046875
3192.640625,30.146461486816406,0.10498046875
3198.265625,30.12909698486328,0.10498046875
3203.875,30.111785888671875,0.105224609375
3209.5,30.09442138671875,0.105224609375
3215.125,30.077064514160156,0.105224609375
3220.734375,30.05975341796875,0.105224609375
3226.359375,30.042388916015625,0.105224609375
3231.96875,30.02507781982422,0.105224609375
3237.59375,30.007720947265625,0.105224609375
3243.21875,29.990402221679688,0.10546875
3248.828125,29.973045349121094,0.10546875
3254.453125,29.9556884765625,0.105712890625
3260.0625,29.938369750976562,0.105712890625
3265.6875,29.92101287841797,0.10595703125
3271.296875,29.903701782226562,0.10595703125
3276.921875,29.886337280273438,0.10595703125
3282.546875,29.868980407714844,0.106201171875
3288.15625,29.851669311523438,0.106201171875
3293.78125,29.834304809570312,0.1064453125
3299.390625,29.816993713378906,0.1064453125
3305.015625,29.79962921142578,0.1064453125
3310.640625,29.782272338867188,0.1064453125
3316.25,29.76496124267578,0.106689453125
3321.875,29.747596740722656,0.106689453125
